File,Skewness
45mild-0-0.01039.csv,-3.3475063082960363
45mild-0-0.01386.csv,-3.391213489039818
45mild-0.004-0.01386-01.csv,-3.1615389544128703
45mild-0.004-0.01386-10.csv,-2.4466428053719915
45mild-0.004-0.01386-11.csv,-3.4579342433821934
45mild-0.0048-0.csv,-3.228483596751171
45mild-0.00566-0.00979-0.csv,-3.91096814116275
45mild-0.00566-0.00979-00-45.csv,-1.9359326127878935
45mild-0.00566-0.00979-11-45.csv,-2.9842180038979977
45mild-0.00566-0.00979-11-60.csv,-2.973446227150987
45mild-0.00566-0.00979.csv,-2.9925248227124404
45mild-0.0059-0.csv,-3.260903848411963
45mild-0.0069-0.csv,-3.285123679776085
45mild-0.008-0.00693-01.csv,-2.869870691717225
45mild-0.008-0.00693-10.csv,-2.9284247756898485
45mild-0.008-0.00693-11.csv,-2.324397731036609
45mild-0.008-0.01386-00-90.csv,-2.0351991083718675
45mild-0.008-0.01386-01-90.csv,-3.293554687950721
45mild-0.008-0.01386-10-90.csv,-2.533702722287171
45mild-0.008-0.01386-11-45.csv,-3.0384635625796044
45mild-0.008-0.01386-11-90.csv,-3.208016251847834
6061-T6-1-10.csv,-3.3257157226316254
6061-T6-1-18.csv,-3.307784039450713
6061-T6-1-22.csv,-3.234947471989864
6061-T6-1-28.csv,-3.2635161106417607
6061-T6-1-30.csv,-3.2873384581502587
6061-T6-2-2.csv,-3.3705663607921417
6061-T6-2-27.csv,-3.3889839896711753
6061-T6-2-29.csv,-3.321330404919023
6061-T6-2-4.csv,-3.347381839690389
6061-T6-2-6.csv,-3.2896710366316113
6061-T6-3-15.csv,-2.4388994272539346
6061-T6-3-23.csv,-2.503498524004985
6061-T6-3-24.csv,-3.0762643847719127
6061-T6-3-25.csv,-2.386405682487824
6061-T6-3-26.csv,-3.0798603650152576
6061-T6-3-5.csv,-3.0375144987924068
7075-T651-c-0.0017-0.006.csv,-3.188473239533445
7075-T651-c-0.0021-0.0037.csv,-2.852753230237591
7075-T651-c-0.0022-0.0078.csv,-3.229768952979103
7075-T651-c-0.0023-0.004.csv,-2.8556863308993856
7075-T651-c-0.0028-0.0049.csv,-2.8936749013125085
7075-T651-c-0.0050-0.0086.csv,-2.9681928998801275
7075-T651-c-0.0064-0.011.csv,-3.005195388210397
7075-T651-d-0.0027-0.0041.csv,-2.7284662465621934
7075-T651-d-0.0028-0.0049.csv,-2.8903939641622154
7075-T651-d-0.0038-0.0066.csv,-2.931699381995169
7075-T651-d-0.0051-0.0087.csv,-2.9599032645613246
7075-T651-d-0.0075-0.0130.csv,-3.03398507187557
7075-T651-d-0.0085-0.0145.csv,-3.0376849995895334
7075-T651-e-0.0020-0.0032.csv,-2.7449462963330205
7075-T651-e-0.0028-0.0049.csv,-2.893674900731769
7075-T651-e-0.0049-0.0086.csv,-2.9840910096146978
7075-T651-f-0.0028-0.0049.csv,-2.8936749034648477
7075-T651-f-0.0036-0.0063.csv,-2.933611845178445
7075-T651-f-0.0040-0.0070.csv,-2.9500683483332204
AISI 316L-0-0.01386.csv,-4.55375763629752
AISI 316L-0-0.01732.csv,-4.684792744835533
AISI 316L-0-0.01905.csv,-4.741720242200343
AISI 316L-0-0.02079.csv,-4.794465407649129
AISI 316L-0-0.02252.csv,-4.843094477740453
AISI 316L-0.00566-0.00980.csv,-3.666210423888376
AISI 316L-0.00612-0.01060.csv,-2.8963048590106215
AISI 316L-0.00707-0.001225.csv,-3.7848619005226225
AISI 316L-0.00766-0.01327.csv,-2.9319050378064406
AISI 316L-0.00778-0.001348.csv,-3.836316475087978
AISI 316L-0.008-0.001386.csv,-2.9373293173144037
AISI 316L-0.008-0.csv,-4.244903732017866
AISI 316L-0.00843-0.01460.csv,-2.946539265175785
AISI 316L-0.00849-0.001470.csv,-3.8824411344218728
AISI 316L-0.00919-0.001592.csv,-2.960091336359272
AISI 316L-0.00919-0.001593.csv,-3.9282308742871503
AISI 316L-0.00996-0.001725.csv,-2.9722400984062944
AISI 316L-0.01-0.001732.csv,-2.971479754233406
AISI 316L-0.01-0.csv,-4.367755993904868
AISI 316L-0.011-0.01905.csv,-2.9859578965612488
AISI 316L-0.011-0.csv,-4.421310806095767
AISI 316L-0.012-0.02078.csv,-2.9991410550964805
AISI 316L-0.012-0.csv,-4.470752047103107
AISI 316L-0.013-0.02252.csv,-3.0116713328203772
AISI 316L-0.013-0.csv,-4.516687725867905
Al5083-1-0.00231-0.004.csv,-2.852262143627037
Al5083-2-0.00231-0.004.csv,-2.944341798578745
Al5083-3-0.00231-0.004.csv,-2.843879806192447
Al5083-4-0.00231-0.004.csv,-4.222313800574324
Al5083-5-0.00231-0.004.csv,-2.85226213772716
Al5083-6-0.00231-0.004.csv,-2.8844547655513506
Al5083-7-0.00231-0.004.csv,-2.0329423322216393
AZ31B-1-0.0026.csv,-3.127323541867686
AZ31B-1-0.003.csv,-3.1516961911786083
AZ31B-1-0.0035.csv,-3.1773943576786916
AZ31B-1-0.004.csv,-3.199233985294822
AZ31B-1-0.0045.csv,-3.578216084953997
AZ31B-1-0.0047.csv,-3.225133576063086
AZ31B-1-0.005.csv,-3.234947471989864
AZ31B-1-0.0075.csv,-3.297918655810064
AZ31B-1-0.01.csv,-3.3417051015529577
AZ31B-1-0.02.csv,-3.447456062973658
AZ31B-2-0.0035.csv,-3.177394357678692
AZ31B-2-0.0042.csv,-3.207123928806064
AZ31B-2-0.0053.csv,-3.244131293824523
AZ31B-2-0.0069.csv,-3.285123679776085
AZ31B-2-0.0087.csv,-3.320561924342524
AZ31B-2-0.0104.csv,-3.3476529132736492
AZ31B-2-0.0130.csv,-3.3814805892308604
AZ31B-2-0.0173.csv,-3.4250794162688383
AZ31B-2-0.0242.csv,-3.4772381188941246
AZ31B-3-0.0018-0.0032.csv,-2.834919938472558
AZ31B-3-0.0021-0.0037.csv,-2.852753230237591
AZ31B-3-0.0028-0.0049.csv,-2.8936749013125085
AZ31B-3-0.0035-0.0061.csv,-2.925371706803154
AZ31B-3-0.0042-0.0088.csv,-3.097115466933986
AZ31B-3-0.005-0.0092.csv,-3.028518169107917
AZ31B-3-0.0071-0.0123.csv,-3.0285295349985497
AZ31B-3-0.01-0.0173.csv,-3.079482297864762
AZ31B-4-0.0020-0.0035.csv,-2.834980826699438
AZ31B-4-0.0024-0.0042.csv,-2.8653264491951234
AZ31B-4-0.0030-0.0052.csv,-2.89245964853503
AZ31B-4-0.0032-0.0055.csv,-2.894648487817203
AZ31B-4-0.0035-0.0061.csv,-2.922066696916237
AZ31B-4-0.004-0.0069.csv,-2.933198255863464
AZ31B-4-0.005-0.0087.csv,-2.975815992934794
AZ31B-4-0.0075-0.013.csv,-3.03398507187557
AZ31B-4-0.0100-0.0173.csv,-3.076043485984451
AZ31B-4-0.0141-0.0245.csv,-3.133402189840689
AZ61A-a-0.0015.csv,-3.028614178142403
AZ61A-a-0.002.csv,-3.0812736908790574
AZ61A-a-0.0025.csv,-3.120555884585628
AZ61A-a-0.003.csv,-3.1516961911786083
AZ61A-a-0.0035.csv,-3.1773943576786916
AZ61A-a-0.004.csv,-3.199233985294822
AZ61A-a-0.0045.csv,-3.2182005559081635
AZ61A-a-0.005.csv,-3.234947471989864
AZ61A-a-0.0052.csv,-3.2411366821320207
AZ61A-a-0.006.csv,-3.2635161106417607
AZ61A-a-0.007.csv,-3.2873384581502587
AZ61A-a-0.01.csv,-3.3417051015529577
AZ61A-b-0.0036.csv,-3.1820363734295767
AZ61A-b-0.0044.csv,-3.214599651041727
AZ61A-b-0.0052.csv,-3.2411366821320207
AZ61A-b-0.0053.csv,-3.244131293824523
AZ61A-b-0.0061.csv,-3.266086615028723
AZ61A-b-0.0069.csv,-3.285123679776085
AZ61A-b-0.0078.csv,-3.303917020495221
AZ61A-b-0.0083.csv,-3.313397261924933
AZ61A-b-0.0089.csv,-3.3240189762099144
AZ61A-b-0.0104.csv,-3.3476529132736492
AZ61A-b-0.0121.csv,-3.3705960759226086
AZ61A-b-0.0139.csv,-3.3916516758673794
AZ61A-b-0.0173.csv,-3.4250794162688383
AZ61A-c-0.0014-0.0024.csv,-2.756217725000533
AZ61A-c-0.0016-0.0027.csv,-2.7640307372845507
AZ61A-c-0.0018-0.0031.csv,-2.8049193036074795
AZ61A-c-0.0021-0.0037.csv,-2.852753230237591
AZ61A-c-0.0025-0.0043.csv,-2.858793245907424
AZ61A-c-0.0028-0.0049.csv,-2.8936749013125085
AZ61A-c-0.0032-0.0055.csv,-2.8979265681249213
AZ61A-c-0.0035-0.0061.csv,-2.925371706803154
AZ61A-c-0.0037-0.0064.csv,-2.926952129415081
AZ61A-c-0.0042-0.0073.csv,-2.9512665060849934
AZ61A-c-0.0049-0.0086.csv,-2.984091009815472
AZ61A-c-0.0071-0.0122.csv,-3.0207424558363156
AZ61A-c-0.0106-0.0184.csv,-3.0916366016807215
AZ61A-d-0.0012-0.0021.csv,-2.8132677914224624
AZ61A-d-0.0015-0.0026.csv,-2.852791968624051
AZ61A-d-0.002-0.0035.csv,-2.923819893472599
AZ61A-d-0.0025-0.0043.csv,-2.954543705910581
AZ61A-d-0.003-0.0052.csv,-3.0005056415642577
AZ61A-d-0.0035-0.0061.csv,-3.038170879327371
AZ61A-d-0.004-0.0069.csv,-3.0563664342851986
AZ61A-d-0.005-0.0087.csv,-3.111739833895302
AZ61A-d-0.007-0.0121.csv,-3.1770347678860658
BT9-0-0.0049-0.0085.csv,-2.9731949047621185
BT9-0-0.0071-0.0122.csv,-3.0207424558363156
BT9-0-0.0092-0.0159.csv,-3.0657567213840706
BT9-90-0.0070-0.0121.csv,-3.0208918361377073
BT9-90-0.0100-0.0173.csv,-3.076043485984451
BT9-90-0.0130-0.0225.csv,-3.116975222248204
CA18S30P0.csv,-2.480838462074142
CA18S31p90sin.csv,-2.116562287798262
CA18S31p90trap.csv,-1.7375982110901933
CA20S50P0.csv,-2.714943789986409
CA20S50p90.csv,-2.708111170642913
CA20S60P0.csv,-3.1925316468017586
CA20S60p90.csv,-3.183782213014597
CA20S79P0.csv,-3.7161913019335278
CA20S79p90.csv,-3.7055087929277364
CA25S43P0.csv,-2.5191373911883965
CA25S43p45.csv,-2.517970701724433
CA25S43P90.csv,-2.514562902484106
CA30S46P0.csv,-2.8978623977704996
CA30S46P90.csv,-2.8930940563087417
CA30S90P0.csv,-3.3874193245897617
CA30S90P90.csv,-3.378225277763746
CA35S61p90.csv,-2.6064538984733536
CA35S61p90sin.csv,-2.195694038811985
CA35S61p90trap.csv,-1.7871107718305521
CA37S112p0.csv,-3.514453549362071
CA37S112p90.csv,-3.504943745698171
CA40S52P0.csv,-3.37581875830384
CA40S52P180.csv,-3.37581875830384
CA40S52P45.csv,-3.374571237397714
CA40S52p90.csv,-3.3712956578281656
CA42S74P0.csv,-2.6501609796219046
CA42S74P90.csv,-3.478333711127247
CA50S150p0.csv,-3.649123443324122
CA50S150p90-3.csv,-3.639350982084378
CA53S92P0.csv,-2.7951992150312552
CA53S92P90.csv,-2.7900404242767847
CA53S92p90sin.csv,-2.2709219676008257
CA53S92p90trap.csv,-1.8297487649974542
CA60S78P0.csv,-3.5804943560950346
CA60S78p90.csv,-3.5756799049839554
CA70S121p0.csv,-2.9307830520828877
CA70S121p90.csv,-2.9253747335437876
CA70S121p90sin.csv,-2.323855096962535
CA70S121p90trap.csv,-1.857527610961798
CP-Ti-0.003-0.0026.csv,-2.1881720478268085
CP-Ti-0.003-0.0052.csv,-2.8957389026281493
CP-Ti-0.003-0.0104.csv,-3.2701602566901364
CP-Ti-0.003-0.0156.csv,-3.375489005657738
CP-Ti-0.004-0.0035.csv,-2.2065653411585355
CP-Ti-0.004-0.0069.csv,-2.9365092626697713
CP-Ti-0.004-0.0138.csv,-3.31241327260192
CP-Ti-0.004-0.0208.csv,-3.419835054361412
CP-Ti-0.005-0.0043.csv,-2.289722915831565
CP-Ti-0.005-0.0087.csv,-2.9791656367131756
CP-Ti-0.005-0.0173.csv,-3.347475910449297
CP-Ti-0.005-0.0260.csv,-3.4548813676598207
CP-Ti-0.006-0.0052.csv,-2.29535636230934
CP-Ti-0.006-0.0104.csv,-3.003420300032566
CP-Ti-0.006-0.0208csv.csv,-3.37629287921588
CP-Ti-0.006-0.0311csv.csv,-3.4833312748854013
CS25S43p90sin.csv,-2.177164479149264
CS25S43p90trap.csv,-1.7740794095309496
CS28S36p0.csv,-3.2242224674492235
CS28S36p90.csv,-3.2199901996791724
CuZn37-NPR-0.003-0.0001.csv,-3.1506530681924114
CuZn37-NPR-0.0039-0.0066.csv,-3.0320962843469723
CuZn37-NPR-0.0039-0.0068.csv,-3.061324759161132
CuZn37-NPR-0.0046-0.0082.csv,-3.1166263767077798
CuZn37-NPR-0.0049-0.0082.csv,-3.068743821490636
CuZn37-NPR-0.0057-0.0098.csv,-2.987848105358744
CuZn37-NPR-0.0058-0.0096.csv,-3.092905960788748
CuZn37-NPR-0.0065-0.0113.csv,-3.166654664598573
CuZn37-NPR-0.0067-0.0111.csv,-3.127946131775254
CuZn37-NPR-0.0074-0.0131.csv,-3.2115486391344175
CuZn37-NPR1-0.0023-0.0040.csv,-2.8556863294588712
CuZn37-NPR1-0.0024-0.0039.csv,-2.7931844714594196
CuZn37-NPR1-0.0031-0.0052.csv,-2.8686445571587287
CuZn37-NPR1-0.0032-0.0051.csv,-2.8182354998243944
CuZn37-NPR1-0.0039-0.0060.csv,-2.8073084506565786
CuZn37-NPR1-0.0044-0.0076.csv,-2.9525512269650287
CuZn37-NPR1-0.0047-0.0076.csv,-2.894971720514079
CuZn37-NPR1-0.0049-0.0079.csv,-2.8981104656967327
CuZn37-NPR2-0.0023-0.0040.csv,-2.8878856397415174
CuZn37-NPR2-0.0028-0.0047.csv,-2.852955668132162
CuZn37-NPR2-0.0030-0.0047.csv,-2.787699335414121
CuZn37-NPR2-0.0030-0.00542.csv,-2.9334540397894555
CuZn37-NPR2-0.0031-0.0054.csv,-2.9056602544265453
CuZn37-NPR2-0.0034-0.0061.csv,-2.947161237484533
CuZn37-NPR2-0.0035-0.0061.csv,-2.925371707607636
CuZn37-NPR2-0.0038-0.0067.csv,-2.948972643498822
CuZn37-NPR2-0.0038-0.0068.csv,-2.9622874334671474
CuZn37-NPR2-0.0046-0.0083.csv,-2.9991033097609887
CuZn37-NPR3-0.0030-0.0050.csv,-4.594826364967104
CuZn37-NPR3-0.0039-0.0069.csv,-4.8875976012237
CuZn37-NPR3-0.0049-0.0083.csv,-4.946686640319443
CuZn37-NPR3-0.0050-0.0087.csv,-5.015900753909311
CuZn37-NPR3-0.0057-0.0099.csv,-5.097710136427809
CuZn37-NPR3-0.0059-0.0104.csv,-5.1503016778356905
CuZn37-NPR3-0.0064-0.0121.csv,-5.337315980021717
CuZn37-NPR3-0.0071-0.0121.csv,-5.201596890759071
CuZn37-NPR3-0.0081-0.0138.csv,-5.287092517204419
CuZn37-NPR4-0.0021-0.0036.csv,-3.7180091108692057
CuZn37-NPR4-0.0027-0.0049.csv,-3.963787819319082
CuZn37-NPR4-0.0028-0.0048.csv,-3.8726956663489793
CuZn37-NPR4-0.0031-0.0055.csv,-3.997407225718061
CuZn37-NPR4-0.0034-0.0061.csv,-4.071115879423566
CuZn37-NPR4-0.0035-0.0061.csv,-4.0301540080195455
CuZn37-NPR4-0.0037-0.0067.csv,-4.137178323605908
CuZn37-NPR4-0.0041-0.0073.csv,-4.1631752250087875
CuZn37-NPR4-0.0042-0.0073.csv,-4.128326594978243
CuZn37-NPR4-0.0049-0.0086.csv,-4.2376689430383
CuZn37-PRO-0.0035-0.0031.csv,-2.149452517192117
CuZn37-PRO-0.0039-0.0039.csv,-1.9348126018911964
CuZn37-PRO-0.0044-0.0039.csv,-2.182286467279266
CuZn37-PRO-0.0053-0.0046.csv,-2.2727923795100615
CuZn37-PRO-0.0053-0.0047.csv,-2.208456905610885
CuZn37-PRO-0.0060-0.0054.csv,-2.1784500874078563
CuZn37-PRO-0.0063-0.0054.csv,-2.333423307950408
CuZn37-PRO-0.0068-0.0062.csv,-2.150909184245424
CuZn37-PRO-0.0071-0.0062.csv,-2.297924741902339
CuZn37-TC-0.0029.csv,-3.1459654502766954
CuZn37-TC-0.004.csv,-3.199233985294822
CuZn37-TC-0.005.csv,-3.234947471989864
CuZn37-TC-0.006.csv,-3.2635161106417607
CuZn37-TC-0.007.csv,-3.2873384581502587
CuZn37-TC-0.008.csv,-3.307784039450713
CuZn37-TOR-0.006.csv,-3.26351611064176
CuZn37-TOR-0.0069.csv,-3.285123679776085
CuZn37-TOR-0.0086.csv,-3.3188039722826375
CuZn37-TOR-0.0087.csv,-3.320561924342524
CuZn37-TOR-0.0104.csv,-3.3476529132736492
CuZn37-TOR-0.0121.csv,-3.3705960759226086
CuZn37-TOR-0.0139.csv,-3.3916516758673794
E235-0-0.0035.csv,-3.177394357678692
E235-0-0.0052.csv,-3.2411366821320207
E235-0-0.0069.csv,-3.285123679776085
E235-0-0.0087.csv,-3.320561924342524
E235-0-0.0104.csv,-3.3476529132736492
E235-0-0.0121.csv,-3.3705960759226086
E235-0-0.0139.csv,-3.3916516758673794
E235-0.002-0.csv,-3.0812736908790574
E235-0.0021-0.0037.csv,-2.852753230237591
E235-0.0028-0.0049.csv,-2.8936749013125085
E235-0.003-0.csv,-3.1516961911786083
E235-0.0035-0.0061.csv,-2.925371706803154
E235-0.004-0.csv,-3.199233985294822
E235-0.0042-0.0073.csv,-2.9512665060849934
E235-0.0049-0.0086.csv,-2.984091009815472
E235-0.005-0.csv,-3.234947471989864
E235-0.0057-0.0098.csv,-2.987848105358744
E235-0.006-0.csv,-3.2635161106417607
E235-0.007-0.csv,-3.2873384581502587
E235-0.008-0.csv,-3.307784039450713
E235-1-4-0.0019-0.0016.csv,-2.1847990153818833
E235-1-4-0.0024-0.0020.csv,-2.251309760809796
E235-1-4-0.0028-0.0024.csv,-2.2068032987261743
E235-1-4-0.0033-0.0029.csv,-2.1637578766282255
E235-1-4-0.0038-0.0033.csv,-2.2202786143585618
E235-1-4-0.0042-0.0037.csv,-2.1939426146842247
E235-1-4-0.0047-0.0041.csv,-2.2400944534141556
E235-2-1-0-0.0016-0.0028.csv,-2.818957922470825
E235-2-1-0-0.002-0.0035.csv,-2.838219192792983
E235-2-1-0-0.0024-0.0042.csv,-2.8685878540026204
E235-2-1-0-0.0028-0.0048.csv,-2.873997343968414
E235-2-1-0-0.0032-0.0055.csv,-2.8979265681458632
E235-2-1-0-0.0036-0.0062.csv,-2.918489256342085
E235-2-1-0-0.0040-0.0069.csv,-2.9365092625223697
E235-4-1-0.0009-0.0033.csv,-3.0976802026546992
E235-4-1-0.0012-0.0041.csv,-3.122589884139485
E235-4-1-0.0014-0.0049.csv,-3.155213880609486
E235-4-1-0.0016-0.0057.csv,-3.181873450477601
E235-4-1-0.0019-0.0065.csv,-3.195958427482578
E235-4-1-0.0021-0.0073.csv,-3.2165053353319157
E235-4-1-0.0024-0.0081.csv,-3.2276162581961807
E235-6-4-0.0018-0.0016.csv,-2.0670687892157122
E235-6-4-0.0023-0.0020.csv,-2.188345741356526
E235-6-4-0.0027-0.0024.csv,-2.1609474209854542
E235-6-4-0.0032-0.0028.csv,-2.249754347653481
E235-6-4-0.0037-0.0032.csv,-2.3195580534818094
E235-6-4-0.0041-0.0036.csv,-2.300678155184477
E235-6-4-0.0046-0.0040.csv,-2.359074205353147
E235-90-0.002-0.0035.csv,-2.834980826699438
E235-90-0.0025-0.0043.csv,-2.8555460005405364
E235-90-0.003-0.0052.csv,-2.89245964853503
E235-90-0.0035-0.0061.csv,-2.922066696916237
E235-90-0.0040-0.0069.csv,-2.933198255863464
E235-90-0.0045-0.0078.csv,-2.9560136677004736
E235-90-0.005-0.0087.csv,-2.975815992934794
E355-0-0.0035.csv,-3.177394357678692
E355-0-0.0052.csv,-3.2411366821320207
E355-0-0.0069.csv,-3.285123679776085
E355-0-0.0087.csv,-3.320561924342524
E355-0-0.0104.csv,-2.9581347277513377
E355-0-0.0121.csv,-3.3705960759226086
E355-0-0.0139.csv,-3.3916516758673794
E355-0.002-0.csv,-3.0812736908790574
E355-0.0021-0.0037.csv,-2.852753230237591
E355-0.0028-0.0049.csv,-2.8936749013125085
E355-0.003-0.csv,-3.1516961911786083
E355-0.0035-0.0061.csv,-2.925371706803154
E355-0.004-0.csv,-3.199233985294822
E355-0.0042-0.0073.csv,-2.9512665060849934
E355-0.0049-0.0086.csv,-2.984091009815472
E355-0.005-0.csv,-3.234947471989864
E355-0.0057-0.0098.csv,-2.987848105358744
E355-0.006-0.csv,-3.2635161106417607
E355-0.007-0.csv,-3.2873384581502587
E355-0.008-0.csv,-3.307784039450713
E355-2-1-0.0016-0.0028.csv,-2.799898087044744
E355-2-1-0.002-0.0035.csv,-2.838219192792983
E355-2-1-0.0024-0.0042.csv,-2.8685878540026204
E355-2-1-0.0028-0.0048.csv,-2.873997343968414
E355-2-1-0.0032-0.0055.csv,-2.8979265681458632
E355-2-1-0.0040-0.0069.csv,-2.9365092625223697
E355-2-1-0.0044-0.0076.csv,-2.9525658217481787
E355-2-12-0.0018-0.0018.csv,-1.9320792028039135
E355-2-12-0.0022-0.0023.csv,-2.051491122531403
E355-2-12-0.0026-0.0027.csv,-2.0684730938496623
E355-2-12-0.0031-0.0032.csv,-2.0895663726726093
E355-2-12-0.0035-0.0036.csv,-2.10589041124852
E355-2-12-0.0044-0.0046.csv,-2.2769147248053128
E355-2-12-0.0048-0.0050.csv,-2.284649434960785
E355-2-8-0.0026-0.0044.csv,-3.070315915525695
E355-2-8-0.0029-0.0051.csv,-3.149633614080885
E355-2-8-0.0037-0.0063.csv,-3.194431410506024
E355-2-8-0.0040-0.0070.csv,-3.2520947203128956
E355-20-14-0.0014-0.0025.csv,-2.795139399246965
E355-20-14-0.0018-0.0031.csv,-2.8049193055264183
E355-20-14-0.0021-0.0037.csv,-2.8527532396360535
E355-20-14-0.0025-0.0043.csv,-2.858793239419345
E355-20-14-0.0028-0.0049.csv,-2.893674905353462
E355-20-14-0.0036-0.0061.csv,-2.9025654775581144
E355-20-14-0.0039-0.0068.csv,-2.9427082057568303
E355-8-2-0.0009-0.0033.csv,-3.0976802026546992
E355-8-2-0.0014-0.0049.csv,-3.155213880609486
E355-8-2-0.0016-0.0057.csv,-3.181873450477601
E355-8-2-0.0019-0.0065.csv,-3.195958427482578
E355-8-2-0.0021-0.0073.csv,-3.2165053353319157
E355-8-2-0.0024-0.0081.csv,-3.2276162581961807
E355-8-2-0.0026-0.0090.csv,-3.247904382679933
E355-90-0.0019-0.0033.csv,-2.8191346205463534
E355-90-0.0024-0.0042.csv,-2.8653264491951234
E355-90-0.0029-0.0050.csv,-2.8819381698361886
E355-90-0.0034-0.0059.csv,-2.9134072744070783
E355-90-0.0039-0.0068.csv,-2.9393887961229663
E355-90-0.0049-0.0085.csv,-2.9698512042222447
E355-90-0.0054-0.0094.csv,-2.987989465178272
GH4169-0-0.00424-0.00735.csv,-4.137468055194257
GH4169-0-0.00566-0.00980.csv,-4.303320208680193
GH4169-45-0.00537-0.00929.csv,-4.261716448246209
GH4169-45-0.00716-0.01239.csv,-4.433508597110913
GH4169-90-0.006-0.01039.csv,-5.125072397666604
GH4169-90-0.008-0.01386.csv,-5.314234837207204
Haynes188-760-A-0.00368.csv,-4.199932751676631
