0,0
5.552916045,3.205890859
11.1020264,6.409584561
16.64352798,9.608885454
22.17362291,12.8016009
27.68852116,15.98554276
33.18444307,19.15852893
38.65762202,22.31838481
44.10430697,25.46294477
49.52076503,28.59005371
54.90328404,31.69756845
60.24817507,34.78335927
65.55177502,37.8453113
70.81044905,40.88132605
76.02059314,43.88932278
81.17863651,46.86723996
86.2810441,49.81303668
91.32431897,52.72469403
96.30500471,55.6002165
101.2196878,58.43763337
106.065,61.235
110.8376205,63.99039922
115.5342785,66.70194262
120.151755,69.36777184
124.6868856,71.98605985
129.1365619,74.55501221
133.4977346,77.07286829
137.7674145,79.53790248
141.9426755,81.94842536
146.0206561,84.30278489
149.9985615,86.59936749
153.8736653,88.83659922
157.6433118,91.01294678
161.3049175,93.12691861
164.8559728,95.1770659
168.2940441,97.16198359
171.616775,99.0803113
174.8218884,100.9307343
177.9071876,102.7119845
180.8705581,104.4228409
183.7099689,106.0621312
186.4234741,107.6287318
189.009214,109.121569
191.4654164,110.5396198
193.7903979,111.8819122
195.9825652,113.1475263
198.0404159,114.3355948
199.9625395,115.4453034
201.7476188,116.4758916
203.3944304,117.4266529
204.9018455,118.2969359
206.2688312,119.0861442
207.4944505,119.7937367
208.5778635,120.4192285
209.5183277,120.9621911
210.3151984,121.4222522
210.9679297,121.7990965
211.476074,122.0924659
211.8392832,122.3021591
212.0573083,122.4280326
212.13,122.47
212.0573083,122.4280326
211.8392832,122.3021591
211.476074,122.0924659
210.9679297,121.7990965
210.3151984,121.4222522
209.5183277,120.9621911
208.5778635,120.4192285
207.4944505,119.7937367
206.2688312,119.0861442
204.9018455,118.2969359
203.3944304,117.4266529
201.7476188,116.4758916
199.9625395,115.4453034
198.0404159,114.3355948
195.9825652,113.1475263
193.7903979,111.8819122
191.4654164,110.5396198
189.009214,109.121569
186.4234741,107.6287318
183.7099689,106.0621312
180.8705581,104.4228409
177.9071876,102.7119845
174.8218884,100.9307343
171.616775,99.0803113
168.2940441,97.16198359
164.8559728,95.1770659
161.3049175,93.12691861
157.6433118,91.01294678
153.8736653,88.83659922
149.9985615,86.59936749
146.0206561,84.30278489
141.9426755,81.94842536
137.7674145,79.53790248
133.4977346,77.07286829
129.1365619,74.55501221
124.6868856,71.98605985
120.151755,69.36777184
115.5342785,66.70194262
110.8376205,63.99039922
106.065,61.235
101.2196878,58.43763337
96.30500471,55.6002165
91.32431897,52.72469403
86.2810441,49.81303668
81.17863651,46.86723996
76.02059314,43.88932278
70.81044905,40.88132605
65.55177502,37.8453113
60.24817507,34.78335927
54.90328404,31.69756845
49.52076503,28.59005371
44.10430697,25.46294477
38.65762202,22.31838481
33.18444307,19.15852893
27.68852116,15.98554276
22.17362291,12.8016009
16.64352798,9.608885454
11.1020264,6.409584561
5.552916045,3.205890859
0,0
-5.552916045,-3.205890859
-11.1020264,-6.409584561
-16.64352798,-9.608885454
-22.17362291,-12.8016009
-27.68852116,-15.98554276
-33.18444307,-19.15852893
-38.65762202,-22.31838481
-44.10430697,-25.46294477
-49.52076503,-28.59005371
-54.90328404,-31.69756845
-60.24817507,-34.78335927
-65.55177502,-37.8453113
-70.81044905,-40.88132605
-76.02059314,-43.88932278
-81.17863651,-46.86723996
-86.2810441,-49.81303668
-91.32431897,-52.72469403
-96.30500471,-55.6002165
-101.2196878,-58.43763337
-106.065,-61.235
-110.8376205,-63.99039922
-115.5342785,-66.70194262
-120.151755,-69.36777184
-124.6868856,-71.98605985
-129.1365619,-74.55501221
-133.4977346,-77.07286829
-137.7674145,-79.53790248
-141.9426755,-81.94842536
-146.0206561,-84.30278489
-149.9985615,-86.59936749
-153.8736653,-88.83659922
-157.6433118,-91.01294678
-161.3049175,-93.12691861
-164.8559728,-95.1770659
-168.2940441,-97.16198359
-171.616775,-99.0803113
-174.8218884,-100.9307343
-177.9071876,-102.7119845
-180.8705581,-104.4228409
-183.7099689,-106.0621312
-186.4234741,-107.6287318
-189.009214,-109.121569
-191.4654164,-110.5396198
-193.7903979,-111.8819122
-195.9825652,-113.1475263
-198.0404159,-114.3355948
-199.9625395,-115.4453034
-201.7476188,-116.4758916
-203.3944304,-117.4266529
-204.9018455,-118.2969359
-206.2688312,-119.0861442
-207.4944505,-119.7937367
-208.5778635,-120.4192285
-209.5183277,-120.9621911
-210.3151984,-121.4222522
-210.9679297,-121.7990965
-211.476074,-122.0924659
-211.8392832,-122.3021591
-212.0573083,-122.4280326
-212.13,-122.47
-212.0573083,-122.4280326
-211.8392832,-122.3021591
-211.476074,-122.0924659
-210.9679297,-121.7990965
-210.3151984,-121.4222522
-209.5183277,-120.9621911
-208.5778635,-120.4192285
-207.4944505,-119.7937367
-206.2688312,-119.0861442
-204.9018455,-118.2969359
-203.3944304,-117.4266529
-201.7476188,-116.4758916
-199.9625395,-115.4453034
-198.0404159,-114.3355948
-195.9825652,-113.1475263
-193.7903979,-111.8819122
-191.4654164,-110.5396198
-189.009214,-109.121569
-186.4234741,-107.6287318
-183.7099689,-106.0621312
-180.8705581,-104.4228409
-177.9071876,-102.7119845
-174.8218884,-100.9307343
-171.616775,-99.0803113
-168.2940441,-97.16198359
-164.8559728,-95.1770659
-161.3049175,-93.12691861
-157.6433118,-91.01294678
-153.8736653,-88.83659922
-149.9985615,-86.59936749
-146.0206561,-84.30278489
-141.9426755,-81.94842536
-137.7674145,-79.53790248
-133.4977346,-77.07286829
-129.1365619,-74.55501221
-124.6868856,-71.98605985
-120.151755,-69.36777184
-115.5342785,-66.70194262
-110.8376205,-63.99039922
-106.065,-61.235
-101.2196878,-58.43763337
-96.30500471,-55.6002165
-91.32431897,-52.72469403
-86.2810441,-49.81303668
-81.17863651,-46.86723996
-76.02059314,-43.88932278
-70.81044905,-40.88132605
-65.55177502,-37.8453113
-60.24817507,-34.78335927
-54.90328404,-31.69756845
-49.52076503,-28.59005371
-44.10430697,-25.46294477
-38.65762202,-22.31838481
-33.18444307,-19.15852893
-27.68852116,-15.98554276
-22.17362291,-12.8016009
-16.64352798,-9.608885454
-11.1020264,-6.409584561
-5.552916045,-3.205890859
0,0
